p1,p2,p3,p4,p5,p6,p7,c1,c2,c3,c4,c5
298,98,GWK0NJweU6,1,201,164,a3mxs8tMFe,False,True,True,True,False
235,180,YFuA2IN5G8,1,249,64,SX2zWZd7xs,False,True,True,True,False
14,118,qOldyPDtMW,1,112,192,pUmRWszSql,False,False,True,True,False
242,218,hefNUkXvGa,1,272,76,4PZs20V9BS,False,True,True,True,False
163,270,tZ49QqcE6m,0,229,68,UoxkvYIQqA,False,True,False,True,False
13,144,r21e4oQ6R7,0,222,213,YGa7Kmyf26,False,True,False,True,False
168,85,raXDSEqPst,1,243,13,hFMqsRV2gU,False,True,True,True,False
48,236,i71mxTNR9X,0,139,34,cgV5Cb7uRA,False,False,False,True,False
179,9,soeS2U3YFp,1,136,281,ea6qJZH8zm,False,False,True,False,False
274,53,JB2938xmFX,0,36,110,e4tabplQz3,False,False,False,True,False
52,217,hjz4SM20tG,1,142,75,rNc92wslVF,False,False,True,True,False
181,62,QPLOJRjrbk,0,189,247,vtJ5DpNq83,False,False,False,True,False
83,22,wn05TON1hr,0,26,271,sdSIrkvBgm,False,False,False,True,False
42,67,tZuU14Kj3k,1,284,6,tkfWxsHSlM,False,True,True,True,False
256,264,5UbMczlPq4,1,150,128,bfPmxNHlTa,False,False,True,True,False
152,126,84VjpnS2Iu,0,44,105,fSIEKRU24V,False,False,False,True,False
96,34,VsgIxozeD4,0,29,298,T4LX0bS9p6,False,False,False,True,False
88,125,NmpJoeY96U,1,52,105,6KaHCFftnM,False,False,True,True,False
296,2,P0MpbxK2I4,0,208,51,qx5cZuHbJl,False,True,False,False,False
166,40,PGVdf0WFRK,0,99,19,BmjCQdeHM2,False,False,False,True,False
43,157,RpbxzZlirM,1,165,113,dZQxcyvusF,False,False,True,True,False
193,276,T19F8PRxCJ,1,249,250,tkZIgoWE82,False,True,True,True,False
285,290,rEiLdaVMmv,0,93,292,HcJ7UogObz,True,False,False,True,False
109,183,2lf8mBZt6s,1,183,178,GVz3wnk46A,False,False,True,True,False
154,67,KVIn7j4gpY,0,29,108,bPzykN6rZ2,False,False,False,True,False
135,111,B86swkN2ti,1,66,10,HtSroGBvJs,False,False,True,True,False
68,47,kBKGFwrJ82,0,184,245,xRSieramdu,False,False,False,True,False
168,279,wWzrt0Oc8h,1,245,171,6wimpkfWqZ,False,True,True,True,False
41,164,wh7CiZ8tMf,1,79,80,ywcPGkSC6f,False,False,True,True,False
252,253,H6Me4Ksrz5,0,184,204,A7bWeiMCYF,False,False,False,True,False
293,67,X4ZW7p2nYM,0,225,212,Y0G817mZLS,True,True,False,True,False
152,126,wuNUCKir4J,1,205,223,zH1XWAoPyB,False,True,True,True,False
133,195,NVJsCZ9LSB,0,161,137,K9Es1Thp0m,False,False,False,True,False
84,167,cilfPRQ1AX,0,51,275,9xt37B1Dcp,False,False,False,True,False
242,62,mC5pqUnWwl,0,294,235,yUTfieBSWm,False,True,False,True,False
291,128,Jqd98CwAYn,0,166,54,uLka52cmXT,False,False,False,True,False
55,95,4GbJoBlIt9,0,93,239,UIVv2SXML6,False,False,False,True,False
101,182,Bq92f5C7Rj,0,152,195,V9Auk7aPQ6,False,False,False,True,False
267,135,jc7wPb8Wah,1,236,297,e81KcQqhHY,True,True,True,True,False
227,45,tRNUpX2BSC,0,70,273,rqvdS71xm2,True,False,False,True,False
73,80,ciT1zA2JEM,1,206,201,dN1jMexaWt,False,True,True,True,False
243,81,2qmIBAjUFX,0,299,150,NcKzv5Xtjo,False,True,False,True,False
272,239,qSNBOxdRvz,1,165,109,f59rnODJMd,False,False,True,True,False
147,88,vXO1lIRM3Z,0,279,270,CKrkte6IOg,False,True,False,True,False
72,180,TCsr2f9tVS,0,148,98,cQblYjBEip,False,False,False,True,False
124,193,Fqh0M3KOei,1,194,275,BmDy4i6YQ2,False,False,True,True,False
77,277,SlW4BQOZk8,1,105,9,cZxCg97tyh,False,False,True,True,False
38,79,pUaKPAG97f,1,259,18,NIRE8DvK4L,False,True,True,True,False
30,218,RjPFCsfAxo,0,296,83,2PuOcXmEBL,False,True,False,True,False
273,289,eibAvwDhoz,0,109,282,xPzfoKBUeO,True,False,False,True,False
274,227,2cmERxTidB,0,58,262,xmS2pfRgTA,True,False,False,True,False
180,44,26ANkLeEap,1,38,171,8WlZFYEfge,False,False,True,True,False
121,151,c64fSJ1j7K,0,77,202,47sgFQDxzb,False,False,False,True,False
45,256,cvwFVlJM9a,1,47,15,ScnrMzQpvg,False,False,True,True,False
68,217,5ju9cLBOk7,0,163,74,Q4SlV10kW9,False,False,False,True,False
170,266,q9BPGtsEO7,0,49,228,apRvJBGAIK,False,False,False,True,False
80,134,ns8RweBGvi,1,74,90,A3tPZ86LSK,False,False,True,True,False
115,143,O924fZiEeV,1,37,63,XtlPNzfTrJ,False,False,True,True,False
71,156,lYQj7yOSGc,0,47,97,84kupmFieW,False,False,False,True,False
71,190,zyJG0Vituf,0,59,137,TW1Ii7KnNl,False,False,False,True,False
243,113,Q7zuVHy4Lb,1,227,153,fX4C8TybFk,False,True,True,True,False
216,57,GLBktAhYZP,0,295,81,Zsrj8fXW1l,False,True,False,True,False
259,253,9tWp1zBq8j,0,229,18,JYfwQ9RID8,False,True,False,True,False
265,32,mqj4AHOXFD,1,298,73,Um475Ma0cC,False,True,True,True,False
165,122,cKjgGtxwzf,1,38,215,cvmMFHrikC,False,False,True,True,False
157,262,xiFXswdr52,1,95,201,ldei2hDOVI,False,False,True,True,False
296,19,UwdN2I1zui,0,28,96,R89Fgl5nA6,False,False,False,True,False
167,147,Ip8Nl2gVcK,1,134,22,SvrgfaLCU0,False,False,True,True,False
143,121,9OUHByjdrf,0,136,253,oBQV80N5RD,False,False,False,True,False
81,131,bH1qXUwyKC,0,194,111,wQdYp10lXG,False,False,False,True,False
123,251,5vk08uaGnE,1,278,278,v7nLVwAhsB,False,True,True,True,False
147,105,fKsm6FeoTj,0,36,298,Fq71GktxNV,False,False,False,True,False
151,108,w85EDdCt21,1,288,253,agQNB2z6yG,False,True,True,True,False
145,28,5pzuJkg7ID,0,257,71,6eTfzYDqpH,False,True,False,True,False
288,23,PA5f2NXzUD,0,162,208,dq63gXL9Ax,False,False,False,True,False
113,23,GKucVXqf2z,1,99,102,MyYoI91SHz,False,False,True,True,False
42,294,Ic8j0QKiOE,1,231,84,ft8dcrGsJk,False,True,True,True,False
36,182,Pg8FrfGhVH,0,272,122,SOMgsIVZYA,False,True,False,True,False
190,114,Cuxo9mdQwK,1,91,289,Pn10u7ap4v,False,False,True,True,False
23,225,awRHEfYu5c,0,37,209,Iy8GsEKe6u,False,False,True,True,False
226,136,MCZiHjv7ay,1,218,171,uDLhRK5Ubr,False,True,True,True,False
287,172,mNwdXitAzB,1,268,231,vglVxLZMy9,True,True,True,True,False
276,229,Gk23KOunAX,0,291,39,JqfngkA1wS,False,True,False,True,False
69,231,cn1rZgVeRM,0,190,140,pdByhWw9Hi,False,False,False,True,False
276,104,BZ6zDVx2TR,1,21,28,kpAsUIDHi7,False,False,True,True,False
70,28,ycu5W8O1lv,0,270,193,KVO9zBWku0,False,True,False,True,False
128,212,z26xidt3cZ,0,2,145,HNZciGs38V,False,False,False,True,False
284,63,HWrxPQVUNq,0,194,24,NKaM2fwjmE,False,False,False,True,False
131,109,fLAj7P04OC,1,140,276,daoBHcI7Qf,False,False,True,True,False
72,152,hrBsP8Mc3F,0,33,61,WuOLf5Tp9n,False,False,False,True,False
31,297,caFnhD2EAR,0,235,82,9IVEKTrOU6,False,True,False,True,False
45,224,i0mXNFjtPW,0,19,161,qokyE6cft1,False,False,False,True,False
274,216,d4r7XLElNg,1,24,18,sBFdyTPR2V,False,False,True,True,False
243,94,QIhWeZUPrK,1,136,102,720cdGVA8B,False,False,True,True,False
206,52,Wbl8krsGKv,1,190,173,UTJCxjhVqp,False,False,True,True,False
38,60,RVr9Y25Dqm,0,274,72,Dsg9ZG8qcC,False,True,False,True,False
273,262,5FWnbwqMOk,0,189,99,eUgXFk3D6c,False,False,False,True,False
226,172,ieKpjaHfLQ,0,110,72,14GEIlHjhS,False,False,False,True,False
6,270,nRHXDrAVaO,0,200,274,61EuynBR7l,False,False,False,True,False
164,246,ynAITQM5OE,1,87,204,lIwkReoMqm,False,False,True,True,False
130,33,DyfZF8MHBI,1,0,145,lvzJh6tjkq,False,False,True,True,False
136,246,wdb4vSx6fV,1,47,212,TcYkMynfUO,False,False,True,True,False
1,265,1ONP78QIKb,1,91,250,wlv9ZMGU7F,False,False,True,True,False
207,254,xB042FOLqR,0,64,49,4kptDFAh9J,False,False,False,True,False
133,86,vQEsO1x3rM,1,108,286,v4Mxhj2Aur,False,False,True,True,False
237,15,oRvOSzaNVH,0,139,130,LGJT8fa2yR,False,False,False,True,False
90,224,KIkefsVlZw,0,77,126,mRtehLTFpo,False,False,False,True,False
296,239,0EWFUfSoKv,1,206,89,zCNQK1Unsg,False,True,True,True,False
7,83,pIqitEMvFx,1,73,74,iyrDSwJg3R,False,False,True,True,False
49,259,UtHYFdgKXx,0,178,127,cx1DOjoFsz,False,False,False,True,False
270,27,Zci9ft1uvB,1,146,279,OF37Ew4U9t,True,False,True,True,False
188,170,yYL6m2PdAK,1,62,236,fVHnmKWN6G,False,False,True,True,False
245,151,Mp0BO3veIC,1,183,212,jsRzBZwmYM,False,False,True,True,False
108,182,uwUG6hYFOB,0,10,220,PnvhHtAw63,False,False,False,True,False
7,98,iNE5mMgkwn,1,276,270,HaOVCnGU5p,False,True,True,True,False
196,170,SkRXdusEFt,1,185,208,x8dtXNpQMP,False,False,True,True,False
212,204,aF1Te3XYAR,0,289,227,1y2a8ik6YL,False,True,True,True,False
3,101,Oh7xE3cI21,0,204,106,BFbVh2e6Pr,False,True,False,True,False
56,240,KYQMBicJgs,0,46,249,jE5Dt1gSsf,False,False,False,True,False
266,1,tS9wcvzXFi,1,115,192,1dGg2acL5h,False,False,True,False,False
154,145,yGEzLutO5k,0,296,111,56F2Tt0nPk,False,True,False,True,False
103,10,hxp1wbz5kB,1,66,297,QgocNef0x1,False,False,True,False,False
292,2,fPrQtDk1GH,0,33,23,XvgHVYG8RD,False,False,False,False,False
136,20,EYyGrnFUqX,1,131,116,F9i845l1ve,False,False,True,True,False
28,93,BdcLWAqzCe,0,184,213,mSVDKWe7bM,False,False,False,True,False
214,76,p9WdS0VKlX,0,93,136,iucx1sFeQn,False,False,False,True,False
101,17,tqHZ4c3os1,0,82,96,s8Iphqmkiu,False,False,False,True,False
8,21,1IDkp3fzMX,0,6,17,hV81NuzCHs,False,False,False,True,False
55,241,Jmz8TvifpV,1,172,293,GnvgsY8PBe,False,False,True,True,False
267,26,2ut47gSh8b,0,163,262,HiEF321mXh,True,False,False,True,False
285,245,eChLTjsmUg,0,167,227,lfUTZSHxgb,True,False,False,True,False
85,202,8iIODR4KNa,1,178,200,bEl1wsMQje,False,False,True,True,False
221,53,VMwXuZj9sQ,0,289,246,4KXmid7UM8,False,True,False,True,False
57,68,VST6xHpd4w,0,221,252,uRw4U3SGro,False,True,False,True,False
294,134,X2kyq84iVS,0,5,116,3QCRAWkU5M,False,False,False,True,False
201,108,mWSh3qrLTG,0,85,222,np1oBZ0Yv4,False,False,False,True,False
258,257,dFXNB9E5kW,1,255,169,9dbLFEATV4,False,True,True,True,False
20,296,pomZWQrOS6,0,268,93,01lBzQ6qbZ,False,True,False,True,False
163,153,KHz6jcxpUS,0,191,286,tgojLu31qN,False,False,False,True,False
19,117,4UWvAsZEkX,0,278,137,hXbl4JrFo9,False,True,False,True,False
244,1,tRsgmvZbuw,1,166,177,eRrsYhoTvl,False,False,True,False,False
172,177,rQVXzi7sKM,0,270,192,fwzsM2bVyk,False,True,False,True,False
51,191,Ejl2KrYMGU,1,129,119,mOXaKkRsBN,False,False,True,True,False
51,224,r3othzIXyM,0,219,154,yI2M8EzDQs,False,True,False,True,False
170,226,xak9MDvZAy,1,15,105,P5uRrOM8ak,False,False,True,True,False
128,162,VpjWxPXm6l,0,123,248,wc8EoIltLN,False,False,False,True,False
134,95,d845SHRE6i,0,106,56,cuUkvTjMqO,False,False,False,True,False
229,158,Haw4ARpcF1,0,274,68,VxrDf8q3gv,False,True,False,True,False
91,52,mvJtcPlORw,0,118,77,8UCNcq74JR,False,False,False,True,False
65,75,0gdiBphLIz,1,156,25,hPzoGR2IF4,False,False,True,True,False
168,112,Gkx13OhSil,0,133,192,HwGcWvQlFR,False,False,False,True,False
283,173,frM7ubP2yA,1,85,294,1TiBl5IWuR,True,False,True,True,False
199,288,KbYe2DrMgq,1,269,159,9j41Gk8xud,False,True,True,True,False
242,195,ZtFraRkBs5,1,41,40,9vIUM1my6P,False,False,True,True,False
277,250,NkQiGW1O3y,1,251,298,uPVKjlwNEt,True,True,True,True,False
45,200,kC6JOPtFuI,0,160,282,nDzSLV1PIQ,False,False,False,True,False
46,150,KaC5HP3nbQ,0,136,54,gFYTkyR9UA,False,False,False,True,False
85,72,oEIietAL6l,0,166,234,kjGcbmynlA,False,False,False,True,False
167,39,wTPym4jvpE,0,150,296,90CysiaGTu,False,False,False,True,False
14,102,2W3o9SXqpI,1,252,164,gOpLq2tGVh,False,True,True,True,False
165,186,xKCVXsLaj2,0,50,131,0emW9oaVjK,False,False,False,True,False
283,95,ZXFORVqK9o,1,148,177,ebxUiT16J9,False,False,True,True,False
180,187,XMkoylsTWe,0,153,21,K4tWlMx0jP,False,False,False,True,False
263,173,1GvqOwQUkX,1,81,60,AyYzOgpexJ,False,False,True,True,False
41,99,Fj9HUIwybP,1,41,243,svIVQzBTdW,False,False,True,True,False
123,288,JaZFlKM2Rg,0,108,235,OGakn9lFbx,False,False,False,True,False
33,142,rmo1V74HzC,1,281,190,cwaZrFMBbL,False,True,True,True,False
243,223,cChflq5N8t,1,128,134,IM5g7qeNzk,False,False,True,True,False
162,31,HhuNAVJ2BE,1,118,86,op6TzyCsqB,False,False,True,True,False
147,250,5DAFHTVQjy,0,164,42,s8yDg04am1,False,False,False,True,False
298,176,PqTweG0otE,0,100,290,AszV7HvFjQ,True,False,False,True,False
212,12,Qxlcs68vXw,0,44,145,GFPlZdBue7,False,False,False,True,False
1,77,GokmbfnxjV,0,90,51,rxCtGWIFVR,False,False,False,True,False
181,42,KG2gaRsvTh,0,22,241,enUc1OyjrY,False,False,False,True,False
256,34,xzOeZlyMN1,0,142,219,GDnUbgMupx,False,False,False,True,False
275,169,DrpvTU1yum,1,161,227,GXDj1gV84o,True,False,True,True,False
294,19,VRz3lharbg,0,108,131,me85dzHA4G,False,False,False,True,False
39,30,DrNHqPltSg,0,30,144,1c2xgnXVej,False,False,False,True,False
186,127,PepQSsV5zn,0,143,237,QG1InYfoRT,False,False,False,True,False
165,147,cO1MY3l9rd,1,145,218,tlr6meO9oQ,False,False,True,True,False
213,201,FOT5IHSv4c,1,212,211,A68oGQCfwg,False,True,True,True,False
99,241,6YVDJ9SzbW,1,106,130,kVgmL8TrEc,False,False,True,True,False
139,101,P7lR9LeBx4,0,17,91,j82pvRf1Oz,False,False,False,True,False
292,193,8sCqvet6AO,0,92,51,ESWgGi4ruY,False,False,False,True,False
38,269,GavQUViHp6,0,298,200,JMWuFjQfEK,False,True,False,True,False
267,110,qdUhvQ9Gik,1,90,254,VqUR2fOGko,True,False,True,True,False
213,208,zZdhImJHTB,0,203,230,0Pyk1HldbT,False,True,False,True,False
65,137,OaUng9oktc,0,250,250,N6UHiAnsXh,False,True,False,True,False
181,120,yJmngrCMLu,0,70,239,5leHpfCzah,False,False,False,True,False
186,275,ACJgQPOuWx,1,171,127,4VsUvGcxPX,False,False,True,True,False
160,156,J3A2wPo9Kp,1,264,238,PdWR56BInE,False,True,True,True,False
279,195,R85EvViLpj,1,256,256,qm6eOuwMb5,True,True,True,True,False
226,53,5yoZ3vzwxs,1,152,20,A3FsvlaLRN,False,False,True,True,False
0,59,NrfwFn7WdX,0,132,186,2Ar1jpuWyi,False,False,False,True,False
14,203,pTWMAsxnLU,0,119,193,10J5jBQLyI,False,False,False,True,False
280,172,PI2ohEXfG7,0,238,277,V09OqayCrB,True,True,False,True,False
155,40,iJ5FfexbkQ,0,160,19,VWf1OmjaFB,False,False,False,True,False
124,197,HresfVpqbU,0,268,295,aqkGWX8MUo,False,True,False,True,False
134,244,ybUEtpqSf5,0,240,297,04ROvJaxHP,False,True,False,True,False
35,291,lhgJSFV2Ew,1,231,258,84bukphR17,False,True,True,True,False
266,76,iCVSMerfnJ,0,136,77,pQRPGtSBk6,False,False,False,True,False
194,238,tgvlDi8AEr,0,181,33,FogbD73hWy,False,False,False,True,False
198,95,9Re78Mnd3g,0,203,87,ibwUMZGqJY,False,True,False,True,False
177,65,tLBZ5GOqJU,0,191,182,RJkADMBmQz,False,False,False,True,False
240,258,0tX6wiLjKM,0,246,272,yfH4psBQoG,True,True,False,True,False
164,205,u6tfsByYkg,1,31,22,rQye7u6CwH,False,False,True,True,False
156,43,StenF1p5hP,0,10,220,PWXtf3wOuY,False,False,False,True,False
67,28,Jl0wpuHQEh,0,17,178,Cl2QjUMDtL,False,False,False,True,False
188,200,nmERsyY2LX,1,223,280,8fEsPmF9NM,False,True,True,True,False
178,77,tkuyarMGhF,1,178,129,XpA0zrB6C5,False,False,True,True,False
169,165,Jw85anxOds,1,180,68,L7tj1xnqXD,False,False,True,True,False
217,124,BjMu6S2U5O,0,25,256,fg7IRZyXrU,False,False,False,True,False
280,87,nyp89IxoFf,0,48,219,1tOzZDAbUS,False,False,False,True,False
121,217,q0GVa42nub,0,136,83,Q1vw6VZL3q,False,False,False,True,False
280,290,MpVZOBHwh0,0,254,249,eE7v4I1Q69,True,True,False,True,False
47,125,oENKM17BrG,0,219,98,aW9wAONsoL,False,True,False,True,False
116,235,Ghn4eXWsxa,1,259,215,Di60NjBqZg,False,True,True,True,False
296,2,2rdlzGBfn6,1,232,6,ASRD3HMsiE,False,True,True,False,False
76,235,5lrhcGaXJC,1,268,53,S6M7ky1eBj,False,True,True,True,False
155,223,libkxOP8R7,0,55,157,qkEeXrCvF9,False,False,False,True,False
51,273,fKDo9V6hbx,0,32,231,hIkxy4Ne8D,False,False,False,True,False
143,183,q5ui1Frfg3,0,161,194,FCTZywneO4,False,False,False,True,False
292,290,yXjHZgIFN5,0,146,257,9yqVd6FzQW,True,False,False,True,False
104,222,O439BuqMez,0,239,183,zpgRJrh19N,False,True,False,True,False
268,182,qU3k18bi6z,1,247,118,YUHDTl91IX,False,True,True,True,False
0,285,kbyI7UZ6gp,1,284,19,1fz84X93gu,False,True,True,True,False
205,52,MOWhNHcdpD,1,123,41,PnyFeSjvrE,False,False,True,True,False
244,128,AcTsQIDRFE,0,293,275,kFwuNLSE1D,True,True,False,True,False
133,83,DTFviwZ3Kl,1,142,279,chgaX1zPTp,False,False,True,True,False
269,232,ZwLq9ibAhn,0,182,133,6wJDbrk1Ez,False,False,False,True,False
62,13,PrfmZupsSl,1,140,73,AlhIixTSrK,False,False,True,True,False
232,198,9NF52BKeMw,1,36,49,AuwylJHUB2,False,False,True,True,False
252,42,BydzPX30gp,1,64,8,vDqLeRbom0,False,False,True,True,False
53,270,Y4fMTZy1B7,1,124,281,UZeVIRX43Y,False,False,True,True,False
125,183,CNgIYXzGrW,1,87,259,SUa1Jqti0e,False,False,True,True,False
59,228,ZbOdgrh9Dp,0,0,81,gPdHoGWQ1K,False,False,False,True,False
155,90,GDyPHElMi9,1,198,292,BDsy0cMEXN,False,False,True,True,False
141,108,tpcCakJrBj,0,204,238,ZFCRdSG3xA,False,True,False,True,False
286,72,OYX32dLDQf,0,50,54,koFepcSKYw,False,False,False,True,False
102,57,LZwd03NXMI,0,85,226,N701pDoGlC,False,False,False,True,False
129,217,PTZRE5JA6b,1,189,213,qb7iXjy8u5,False,False,True,True,False
179,201,iZODMeE7oV,1,208,257,o5gzYju3q6,False,True,True,True,False
42,141,WHAQw5xnM2,0,213,74,q32HkAaIlc,False,True,False,True,False
170,8,VCZd1a80gc,0,212,217,1v0CfMwYRB,False,True,False,False,False
112,273,WDNjBb8245,0,126,107,EdptHVkgsw,False,False,False,True,False
246,270,EGRKjJ0YMh,1,211,43,1lZNxT2u79,False,True,True,True,False
4,27,R6zLsvxEWi,1,197,13,Ev8S5m1lrF,False,False,True,True,False
30,59,OAyKFc7ahv,0,13,4,IVAduUwimo,False,False,False,True,False
34,63,ZpcqI6MUwF,1,259,10,maYEgBLQKA,False,True,True,True,False
232,179,7vthYjV5nr,0,52,198,lXpEPvQ6HS,False,False,False,True,False
271,186,jcYGhkVT1r,1,168,36,FtaUmMb5WA,False,False,True,True,False
212,127,MkqJ1N4GBd,0,39,105,5pgMI7lhbu,False,False,False,True,False
179,2,1IY5HyhDjp,0,37,215,9pGMD71mdq,False,False,False,False,False
188,173,rvSnc2iZgm,1,288,225,q9WugOmdfG,False,True,True,True,False
23,101,g5eplnisot,0,82,59,NculkfydvQ,False,False,False,True,False
158,179,NchPL49xdX,1,158,22,JItAgz6vhZ,False,False,True,True,False
92,38,9SqDIsu3fe,1,163,166,ArHZFWSJj1,False,False,True,True,False
126,110,aXfrml5W4o,1,188,96,wDioTnS2YL,False,False,True,True,False
253,97,WTzQnD7e8M,0,125,147,j2P9ZBw6X3,False,False,False,True,False
178,105,jm8dAeivFN,1,8,252,vWljxnLq0V,False,False,True,True,False
67,131,fK308BuGnN,1,74,243,WEvRHxJhCq,False,False,True,True,False
207,90,ODd9pVxRNv,0,258,75,bpe0MJCIwt,False,True,False,True,False
254,120,cYj1zVN57Q,0,63,125,EuBtca6srx,False,False,False,True,False
161,55,3Msa4SmKA1,0,5,63,VEljpDbH3e,False,False,False,True,False
88,95,7skutCJ2Ny,0,9,240,C4qXSmEFuV,False,False,False,True,False
202,136,mg0B9F4xVv,0,7,235,QpHegUwsuA,False,False,False,True,False
244,158,zHTiXqIwu5,0,210,161,F9VTWn0B2E,False,True,False,True,False
177,52,BuIn4es2RV,1,73,21,tkl619QVcC,False,False,True,True,False
70,181,yIjYgrQfMS,0,284,237,q7h1QTSVJB,False,True,False,True,False
144,241,bJcCzQvdA0,1,86,204,s7qXCoJOjy,False,False,True,True,False
115,254,2NpZgiSH8U,1,113,18,XDH3sQTA1m,False,False,True,True,False
203,296,5WPK2uaoEc,1,218,246,FaGXgkJoTq,False,True,True,True,False
274,143,0WcYbxg1qL,0,130,244,Upg5n8zGIT,True,False,False,True,False
260,8,3m4nF6qWf2,0,273,83,UG14yJwDFC,False,True,False,False,False
84,105,nyx4ikQZBE,1,140,244,DgLdIAzESN,False,False,True,True,False
212,74,6QlM7E5Lqb,1,92,100,jgwkaNK89y,False,False,True,True,False
270,292,O5AJdzZuR2,0,197,182,EmFw1Bzk5b,False,False,False,True,False
99,127,YrqB9on38c,0,208,65,5wdDkeYCgs,False,True,False,True,False
177,231,iDwm1W5pnX,1,47,128,s74JmjZzF6,False,False,True,True,False
17,229,i8otg16IwV,1,222,186,OaARnHWEve,False,True,True,True,False
22,169,T1ROM2mFEk,1,235,172,GzO4r78acU,False,True,True,True,False
69,36,eDOSzG3wos,1,175,143,e3jBuD4t9o,False,False,True,True,False
75,272,lBPIbR9dx1,0,121,278,de5cjfJBva,False,False,False,True,False
110,123,Lur8YgUIZE,0,145,143,Mg9I14aKoB,False,False,False,True,False
186,31,S1slH5zR34,0,223,157,H37Sgs8Dhy,False,True,False,True,False
122,42,tlWc02KBwe,1,212,55,nWT04qoCSl,False,True,True,True,False
223,127,E6oQJ1DmVL,1,16,271,fNxK4e0Dv1,False,False,True,True,False
271,181,VniX4z69Yp,1,246,4,EvQLA2aSMl,False,True,True,True,False
118,286,m1I0nhd5Ub,1,181,10,YgF1JT3pCS,False,False,True,True,False
280,131,1TdqD6LiN4,1,260,73,dqjHs8NImT,False,True,True,True,False
251,1,rvSb4kCPL0,0,16,257,3GQwcXvNzB,True,False,False,False,False
103,246,x3VZPl6wpG,1,295,159,zKV6XUqyPG,False,True,True,True,False
119,169,KlEt3LCIzr,1,78,152,OrScF2EUep,False,False,True,True,False
255,101,oSL0KQJp8l,1,175,146,c2JbmsNelK,False,False,True,True,False
146,47,UlVL0C4OAw,0,204,184,0FLi4IT6y9,False,True,False,True,False
263,129,rDOpmXE9fc,0,148,158,JYn2NkXapT,False,False,False,True,False
31,25,qnQB5v1xtF,1,66,103,ePIJsK8UAb,False,False,True,True,False
177,35,Uy0sDJLe1n,0,294,199,Dzv4XrS1au,False,True,False,True,False
51,278,nlcBLDqKhd,0,99,176,7KdvZaygl4,False,False,False,True,False
282,260,ocQ8ayxYBT,1,62,291,LsjZKPSWxX,True,False,True,True,False
24,263,oDKEnLXuFS,0,165,143,GyafHvgkTe,False,False,False,True,False
65,264,XosVPeZcIU,1,96,145,pi0wVQGD4H,False,False,True,True,False
297,20,h0H7Gj4Yr8,1,297,221,L8jqX9kmUD,True,True,True,True,False
42,82,sjBFAPTWQv,1,21,204,Pwazx5ud9r,False,False,True,True,False
271,203,1ghZnLDMiR,0,95,223,Ft8JCz5Riu,False,False,False,True,False
71,78,Fwytuzb8xT,1,138,285,85qxE34s2K,False,False,True,True,False
157,182,KkLSAadTjD,1,167,130,LyFzNGdHY3,False,False,True,True,False
102,31,gZnKVhW6Sw,1,75,227,fcZT413gzx,False,False,True,True,False
97,195,Oe4YMxwzXq,0,231,79,6nMIoPG8sC,False,True,False,True,False
157,69,QxCuH8iPvL,0,272,131,AqbH0u5R7K,False,True,False,True,False
94,174,2tiwsSvbRE,1,267,156,HPArhSRiyd,False,True,True,True,False
3,295,ELAis6dUQD,0,277,23,8UQabB4zfC,False,True,False,True,False
35,5,W5PGow3Uqr,0,5,173,TyhDijzwCR,False,False,False,False,False
244,39,ZlWAMsxhJ5,1,121,136,DdZwXTkFq7,False,False,True,True,False
59,89,hYnLX8a4Er,1,49,87,I3dh8uDEgV,False,False,True,True,False
117,83,JQlIoZ1rCX,1,55,40,FjRIhaEozm,False,False,True,True,False
139,97,lWMYNZLza6,0,102,253,K81wce52Ak,False,False,False,True,False
176,289,WmTD6ORn8Z,0,20,255,OYkJQmPF4d,False,False,False,True,False
1,114,9WmPi3IK6E,0,36,44,ajuiALcQeD,False,False,False,True,False
103,78,QoPKwRDSuz,0,274,111,6rysBb3maP,False,True,False,True,False
2,177,2O8QonFckY,1,25,110,jWkBZg0tlU,False,False,True,True,False
99,267,Au7MbJpKhr,1,33,17,AxK42v1l5I,False,False,True,True,False
109,254,nPEHADrgaz,1,171,236,Mw8hHtQ3ni,False,False,True,True,False
281,246,wJqzIW8AP6,1,233,125,fcZzXTHaOq,False,True,True,True,False
233,144,TY6xklEFrp,0,277,90,BmaW9xtPC1,False,True,False,True,False
173,112,tIoZRl86kb,0,250,68,jhvAoBVG4x,False,True,False,True,False
256,14,UdwMnyeQAl,0,208,30,knyjW4P9Qs,False,True,False,True,False
230,298,J7SOuQZsj6,0,282,187,wohS3xyT29,False,True,False,True,False
239,41,7MGd2a3YB1,1,257,284,bi4J5XA0rp,True,True,True,True,False
263,202,BVhsQv2LFo,1,17,178,S93XaePflW,False,False,True,True,False
60,78,mc57OFHrJ2,1,102,95,6QFoZsgvAr,False,False,True,True,False
7,74,4zPScrFG6A,1,28,46,Z2Amjzn3Us,False,False,True,True,False
145,63,H7zdqjnGyA,1,97,36,dklMZuxHfP,False,False,True,True,False
228,103,ibXe0HsSRu,0,5,109,AcaKqF8B7k,False,False,False,True,False
297,55,JYznlPOaB6,0,56,276,2OxcstUEMN,True,False,False,True,False
64,215,RapxG4Ywtq,1,299,250,4MjbBHJU9v,False,True,True,True,False
190,9,raok0uc3xV,0,220,246,oRYbZh4k5u,False,True,False,False,False
218,98,RBVqE4TmLJ,1,222,84,yY9l64FTRp,False,True,True,True,False
